address,suburb,postcode,roof_type,green_area
51 Simpson Street,East Melbourne,3002,Gable,763.6451066172492
51 Simpson Street,East Melbourne,3002,Gable,731.9053438586534
1-9 Highlander Lane,Melbourne (CBD),3000,Hip,731.9053438586534
1-9 Highlander Lane,Melbourne (CBD),3000,Hip,763.6451066172492
135 Chetwynd Street,North Melbourne,3051,Flat,763.6451066172492
135 Chetwynd Street,North Melbourne,3051,Flat,763.6451066172492
11 Purcell Street,North Melbourne,3051,Flat,763.6451066172492
11 Purcell Street,North Melbourne,3051,Flat,763.6451066172492
78 Story Street,Parkville,3052,Gable,534.6843146286834
78 Story Street,Parkville,3052,Gable,534.6843146286834
26-28 Manningham Street,Parkville,3052,Hip,763.6451066172492
26-28 Manningham Street,Parkville,3052,Hip,763.6451066172492
398 Cardigan Street,Carlton,3053,Gable,265.3186082902966
398 Cardigan Street,Carlton,3053,Gable,265.3186082902966
7-13 Ormond Street,Kensington,3031,Flat,763.6451066172492
7-13 Ormond Street,Kensington,3031,Flat,763.6451066172492
98 Leopold Street,South Yarra,3141,Hip,763.6451066172492
98 Leopold Street,South Yarra,3141,Hip,763.6451066172492
116 Dryburgh Street,North Melbourne,3051,Hip,350.10623824580216
116 Dryburgh Street,North Melbourne,3051,Hip,350.10623824580216
6-8 Dorcas Street,Southbank,3006,Flat,686.6236186554921
Eight Apartments 6-8 Dorcas Street,Southbank,3006,Flat,686.6236186554921
6-8 Dorcas Street,Southbank,3006,Flat,306.456304260656
Eight Apartments 6-8 Dorcas Street,Southbank,3006,Flat,306.456304260656
6-8 Dorcas Street,Southbank,3006,Flat,715.1820672776364
Eight Apartments 6-8 Dorcas Street,Southbank,3006,Flat,2.6388869927204803
6-8 Dorcas Street,Southbank,3006,Flat,2.6388869927204803
Eight Apartments 6-8 Dorcas Street,Southbank,3006,Flat,763.6451066172492
6-22 Pearl River Road,Docklands,3008,Flat,763.6451066172492
6-22 Pearl River Road,Docklands,3008,Flat,763.6451066172492
6-22 Pearl River Road,Docklands,3008,Flat,763.6451066172492
6-22 Pearl River Road,Docklands,3008,Flat,763.6451066172492
30-50 Elgin Street,Carlton,3053,Flat,763.6451066172492
30-50 Elgin Street,Carlton,3053,Flat,763.6451066172492
30-50 Elgin Street,Carlton,3053,Flat,763.6451066172492
30-50 Elgin Street,Carlton,3053,Flat,763.6451066172492
72 Mason Street,South Yarra,3141,Hip,763.6451066172492
72 Mason Street,South Yarra,3141,Hip,763.6451066172492
28 The Crescent,Kensington,3031,Flat,763.6451066172492
28 The Crescent,Kensington,3031,Flat,763.6451066172492
9 Hotham Place,North Melbourne,3051,Flat,229.5824787129435
9 Hotham Place,North Melbourne,3051,Flat,229.5824787129435
221 Nicholson Street,Carlton,3053,Flat,705.9577599806801
221 Nicholson Street,Carlton,3053,Flat,705.9577599806801
150 Curzon Street,North Melbourne,3051,Flat,695.1955701014851
48-50 Vale Street South,East Melbourne,3002,Flat,695.1955701014851
48-50 Vale Street South,East Melbourne,3002,Flat,736.5499903705926
37 Elgin Street,Carlton,3053,Hip,736.5499903705926
37 Elgin Street,Carlton,3053,Hip,763.6451066172492
134 Queensberry Street,Carlton,3053,Flat,763.6451066172492
134 Queensberry Street,Carlton,3053,Flat,763.6451066172492
134 Queensberry Street,Carlton,3053,Flat,763.6451066172492
134 Queensberry Street,Carlton,3053,Flat,720.780811073536
46-74 Flinders Street,Melbourne (CBD),3000,Flat,720.780811073536
46-74 Flinders Street,Melbourne (CBD),3000,Flat,763.6451066172492
46-74 Flinders Street,Melbourne (CBD),3000,Flat,763.6451066172492
46-74 Flinders Street,Melbourne (CBD),3000,Flat,763.6451066172492
46-74 Flinders Street,Melbourne (CBD),3000,Flat,474.4017434721708
46-74 Flinders Street,Melbourne (CBD),3000,Flat,474.4017434721708
46-74 Flinders Street,Melbourne (CBD),3000,Flat,430.6292550606545
46-74 Flinders Street,Melbourne (CBD),3000,Flat,430.6292550606545
79-81 Park Street,South Yarra,3141,Flat,763.6451066172492
79-81 Park Street,South Yarra,3141,Flat,763.6451066172492
152-166 George Street,East Melbourne,3002,Hip,45.16526172584273
152-166 George Street,East Melbourne,3002,Hip,763.6451066172492
99-101 Millswyn Street,South Yarra,3141,Flat,763.6451066172492
99-101 Millswyn Street,South Yarra,3141,Flat,473.8504616394689
99-101 Millswyn Street,South Yarra,3141,Flat,473.8504616394689
99-101 Millswyn Street,South Yarra,3141,Flat,17.713729566495488
29-47 Bendall Street,Kensington,3031,Hip,17.713729566495488
The Provincial 29-47 Bendall Street,Kensington,3031,Hip,214.89597598629334
616-622 Little Collins Street,Melbourne (CBD),3000,Flat,214.89597598629334
616-622 Little Collins Street,Melbourne (CBD),3000,Flat,58.10306834555854
56 Strickland Road,Parkville,3052,Hip,58.10306834555854
56 Strickland Road,Parkville,3052,Hip,45.6888176165123
252 Adderley Street,West Melbourne (Residential),3003,Flat,45.6888176165123
252 Adderley Street,West Melbourne (Residential),3003,Flat,673.0290697705539
142-144 Laurens Street,North Melbourne,3051,Flat,673.0290697705539
142-144 Laurens Street,North Melbourne,3051,Flat,322.97096749015844
95-97 Westbourne Road,Kensington,3031,Hip,322.97096749015844
95-97 Westbourne Road,Kensington,3031,Hip,317.85230007095436
183 Park Drive,Parkville,3052,Hip,317.85230007095436
183 Park Drive,Parkville,3052,Hip,340.05681757085375
198-210 Peel Street,North Melbourne,3051,Flat,106.32780597850775
198-210 Peel Street,North Melbourne,3051,Flat,106.32780597850775
1-9 Little Leveson Street,North Melbourne,3051,Flat,425.2814864752142
1-9 Little Leveson Street,North Melbourne,3051,Flat,425.2814864752142
1-9 Little Leveson Street,North Melbourne,3051,Gable,763.6451066172492
1-9 Little Leveson Street,North Melbourne,3051,Gable,763.6451066172492
396 Cardigan Street,Carlton,3053,Gable,763.6451066172492
396 Cardigan Street,Carlton,3053,Gable,3.656089871160823
28-38 Neale Street,Kensington,3031,Flat,3.656089871160823
28-38 Neale Street,Kensington,3031,Hip,7.503695858207584
28-38 Neale Street,Kensington,3031,Hip,7.503695858207584
28 Wood Street,North Melbourne,3051,Gable,747.9315958935698
28 Wood Street,North Melbourne,3051,Gable,747.9315958935698
25 Grattan Street,Carlton,3053,Gable,763.6451066172492
167 Station Street,Carlton,3053,Flat,763.6451066172492
167 Station Street,Carlton,3053,Flat,31.972594020908563
123 Rankins Road,Kensington,3031,Flat,31.972594020908563
123 Rankins Road,Kensington,3031,Flat,392.0348152807254
201 Roden Street,West Melbourne (Residential),3003,Gable,392.0348152807254
201 Roden Street,West Melbourne (Residential),3003,Gable,738.5032011462479
3 Matthews Mews,Kensington,3031,Gable,738.5032011462479
3 Matthews Mews,Kensington,3031,Gable,215.95271384498122
47 Arden Street,North Melbourne,3051,Flat,215.95271384498122
47 Arden Street,North Melbourne,3051,Flat,216.30187759882006
24 Rathdowne Street,Carlton,3053,Flat,216.30187759882006
24 Rathdowne Street,Carlton,3053,Flat,218.20275941448958
145 Drummond Street,Carlton,3053,Gable,218.20275941448958
63-69 'Shanassy Street,North Melbourne,3051,Flat,763.6451066172492
63-69 'Shanassy Street,North Melbourne,3051,Flat,763.6451066172492
239-293 Wellington Parade South,East Melbourne,3002,Flat,731.9053438586534
14 Magistrates Walk,East Melbourne,3002,Flat,731.9053438586534
14 Magistrates Walk,East Melbourne,3002,Flat,763.6451066172492
43 Bateman Road,Kensington,3031,Gable,763.6451066172492
43 Bateman Road,Kensington,3031,Gable,763.6451066172492
86-90 Vale Street,East Melbourne,3002,Hip,763.6451066172492
86-90 Vale Street,East Melbourne,3002,Hip,763.6451066172492
9 Miller Street,West Melbourne (Residential),3003,Hip,534.6843146286834
9 Miller Street,West Melbourne (Residential),3003,Hip,534.6843146286834
55 Stawell Street,North Melbourne,3051,Flat,763.6451066172492
55 Stawell Street,North Melbourne,3051,Flat,763.6451066172492
106 Barkly Street,Carlton,3053,Flat,265.3186082902966
106 Barkly Street,Carlton,3053,Flat,265.3186082902966
17 Grey Street,East Melbourne,3002,Flat,763.6451066172492
17 Grey Street,East Melbourne,3002,Flat,763.6451066172492
43 Park Drive,Parkville,3052,Flat,763.6451066172492
43 Park Drive,Parkville,3052,Hip,763.6451066172492
43 Park Drive,Parkville,3052,Hip,350.10623824580216
16 Bradfield Lane,Kensington,3031,Gable,350.10623824580216
16 Bradfield Lane,Kensington,3031,Gable,686.6236186554921
18 Sambell Walk,Kensington,3031,Gable,686.6236186554921
18 Sambell Walk,Kensington,3031,Gable,306.456304260656
173-185 Chetwynd Street,North Melbourne,3051,Flat,306.456304260656
173-185 Chetwynd Street,North Melbourne,3051,Flat,715.1820672776364
173-185 Chetwynd Street,North Melbourne,3051,Flat,2.6388869927204803
173-185 Chetwynd Street,North Melbourne,3051,Flat,2.6388869927204803
19 Walsh Street,West Melbourne (Residential),3003,Flat,763.6451066172492
19 Walsh Street,West Melbourne (Residential),3003,Flat,763.6451066172492
472-482 Flinders Street,Melbourne (CBD),3000,Flat,763.6451066172492
472-482 Flinders Street,Melbourne (CBD),3000,Flat,763.6451066172492
47 Eastwood Street,Kensington,3031,Flat,763.6451066172492
47 Eastwood Street,Kensington,3031,Flat,763.6451066172492
26 Rathdowne Street,Carlton,3053,Gable,763.6451066172492
26 Rathdowne Street,Carlton,3053,Gable,763.6451066172492
165-169 Hotham Street,East Melbourne,3002,Hip,763.6451066172492
165-169 Hotham Street,East Melbourne,3002,Hip,763.6451066172492
152 Barkly Street,Carlton,3053,Gable,763.6451066172492
9-13 Earl Street,Carlton,3053,Flat,763.6451066172492
9-13 Earl Street,Carlton,3053,Flat,763.6451066172492
9-13 Earl Street,Carlton,3053,Flat,229.5824787129435
9-13 Earl Street,Carlton,3053,Flat,229.5824787129435
95 Park Drive,Parkville,3052,Flat,705.9577599806801
95 Park Drive,Parkville,3052,Flat,705.9577599806801
89-93 Pelham Street,Carlton,3053,Flat,695.1955701014851
89-93 Pelham Street,Carlton,3053,Flat,695.1955701014851
14-16 Witchwood Close,South Yarra,3141,Flat,736.5499903705926
14-16 Witchwood Close,South Yarra,3141,Flat,736.5499903705926
15 Curzon Street,West Melbourne (Residential),3003,Gable,763.6451066172492
15 Curzon Street,West Melbourne (Residential),3003,Gable,763.6451066172492
60 Parsons Street,Kensington,3031,Hip,763.6451066172492
60 Parsons Street,Kensington,3031,Hip,763.6451066172492
24-28 George Street,East Melbourne,3002,Flat,720.780811073536
24-28 George Street,East Melbourne,3002,Flat,720.780811073536
95 Dryburgh Street,North Melbourne,3051,Flat,763.6451066172492
224-252 La Trobe Street,Melbourne (CBD),3000,Flat,763.6451066172492
224-252 La Trobe Street,Melbourne (CBD),3000,Flat,763.6451066172492
88-94 Franklin Street,Melbourne (CBD),3000,Gable,474.4017434721708
88-94 Franklin Street,Melbourne (CBD),3000,Gable,474.4017434721708
15 The Ridgeway,Kensington,3031,Flat,430.6292550606545
15A The Ridgeway,Kensington,3031,Flat,430.6292550606545
55 Courtney Street,North Melbourne,3051,Flat,763.6451066172492
55 Courtney Street,North Melbourne,3051,Flat,763.6451066172492
15 Southey Street,Kensington,3031,Hip,45.16526172584273
15 Southey Street,Kensington,3031,Hip,763.6451066172492
88 Park Street,South Yarra,3141,Flat,763.6451066172492
88 Park Street,South Yarra,3141,Flat,473.8504616394689
20 Alfred Street,North Melbourne,3051,Gable,473.8504616394689
20 Alfred Street,North Melbourne,3051,Gable,17.713729566495488
45 The Ridgeway,Kensington,3031,Gable,17.713729566495488
66 Lothian Street,North Melbourne,3051,Hip,214.89597598629334
66 Lothian Street,North Melbourne,3051,Hip,214.89597598629334
39 Elgin Street,Carlton,3053,Gable,58.10306834555854
39 Elgin Street,Carlton,3053,Gable,58.10306834555854
167 Gipps Street,East Melbourne,3002,Gable,45.6888176165123
167 Gipps Street,East Melbourne,3002,Gable,45.6888176165123
14 Berry Street,East Melbourne,3002,Hip,673.0290697705539
14 Berry Street,East Melbourne,3002,Hip,673.0290697705539
595 King Street,West Melbourne (Residential),3003,Hip,322.97096749015844
595 King Street,West Melbourne (Residential),3003,Hip,322.97096749015844
28-38 Clifford Terrace,Kensington,3031,Flat,317.85230007095436
28-38 Clifford Terrace,Kensington,3031,Flat,317.85230007095436
9 Bendall Street,Kensington,3031,Gable,340.05681757085375
9 Bendall Street,Kensington,3031,Gable,106.32780597850775
165 Grattan Street,Carlton,3053,Gable,106.32780597850775
165 Grattan Street,Carlton,3053,Gable,425.2814864752142
100-116 Elgin Street,Carlton,3053,Flat,425.2814864752142
100-116 Elgin Street,Carlton,3053,Flat,763.6451066172492
10 Alfred Street,North Melbourne,3051,Hip,763.6451066172492
10 Alfred Street,North Melbourne,3051,Hip,763.6451066172492
1 Bayswater Road,Kensington,3031,Flat,3.656089871160823
84-86 Mercantile Parade,Kensington,3031,Flat,3.656089871160823
84-86 Mercantile Parade,Kensington,3031,Flat,7.503695858207584
84-86 Mercantile Parade,Kensington,3031,Flat,7.503695858207584
84-86 Mercantile Parade,Kensington,3031,Flat,747.9315958935698
154 Canning Street,Carlton,3053,Hip,747.9315958935698
154 Canning Street,Carlton,3053,Hip,763.6451066172492
7-9 Fairlie Court,South Yarra,3141,Hip,763.6451066172492
7-9 Fairlie Court,South Yarra,3141,Hip,31.972594020908563
40-66 Siddeley Street,Docklands,3005,Flat,31.972594020908563
40-66 Siddeley Street,Docklands,3008,Flat,392.0348152807254
Flinders Wharf Apartments 40-66 Siddeley Street,Docklands,3008,Flat,392.0348152807254
40-66 Siddeley Street,Docklands,3005,Flat,738.5032011462479
40-66 Siddeley Street,Docklands,3008,Flat,738.5032011462479
Flinders Wharf Apartments 40-66 Siddeley Street,Docklands,3008,Flat,215.95271384498122
12 Parkville Avenue,Parkville,3052,Hip,215.95271384498122
12 Parkville Avenue,Parkville,3052,Hip,216.30187759882006
18-20 Fitzgibbon Street,Parkville,3052,Hip,216.30187759882006
18-20 Fitzgibbon Street,Parkville,3052,Hip,218.20275941448958
204 Rathdowne Street,Carlton,3053,Flat,218.20275941448958
204 Rathdowne Street,Carlton,3053,Flat,763.6451066172492
33 Carroll Street,North Melbourne,3051,Flat,763.6451066172492
33 Carroll Street,North Melbourne,3051,Flat,731.9053438586534
8 Nottingham Street,Kensington,3031,Hip,731.9053438586534
8 Nottingham Street,Kensington,3031,Hip,763.6451066172492
211-229 Sturt Street,Southbank,3006,Flat,763.6451066172492
211-229 Sturt Street,Southbank,3006,Flat,763.6451066172492
198 Canning Street,Carlton,3053,Flat,763.6451066172492
198 Canning Street,Carlton,3053,Flat,763.6451066172492
62-108 Anderson Street,South Yarra,3141,Hip,534.6843146286834
13-15 Drummond Place,Carlton,3053,Flat,534.6843146286834
13-15 Drummond Place,Carlton,3053,Flat,763.6451066172492
1151 Hoddle Street,East Melbourne,1151,Hip,763.6451066172492
18-20 Hayes Lane,East Melbourne,3002,Hip,265.3186082902966
18-20 Hayes Lane,East Melbourne,3002,Hip,265.3186082902966
9 Stokehold Mews,Docklands,3008,Flat,763.6451066172492
9 Stokehold Mews,Docklands,3008,Flat,763.6451066172492
4-6 Mercantile Parade,Kensington,3031,Flat,763.6451066172492
4-6 Mercantile Parade,Kensington,3031,Flat,763.6451066172492
217 Stanley Street,West Melbourne (Residential),3003,Flat,350.10623824580216
217 Stanley Street,West Melbourne (Residential),3003,Flat,350.10623824580216
251 Errol Street,North Melbourne,3051,Hip,686.6236186554921
251 Errol Street,North Melbourne,3051,Hip,686.6236186554921
100 South Wharf Drive,Docklands,3008,Flat,306.456304260656
100 South Wharf Drive,Docklands,3008,Flat,306.456304260656
296-298 Bellair Street,Kensington,3031,Hip,715.1820672776364
296-298 Bellair Street,Kensington,3031,Hip,2.6388869927204803
497-513 Rathdowne Street,Carlton,3053,Flat,2.6388869927204803
2 Collins Street,Melbourne (CBD),3000,Flat,763.6451066172492
2 Collins Street,Melbourne (CBD),3000,Flat,763.6451066172492
2 Collins Street,Melbourne (CBD),3000,Flat,763.6451066172492
2 Collins Street,Melbourne (CBD),3000,Flat,763.6451066172492
80-84 Walsh Street,South Yarra,3141,Hip,763.6451066172492
80-84 Walsh Street,South Yarra,3141,Hip,763.6451066172492
88 Tennyson Street,Kensington,3031,Hip,763.6451066172492
88 Tennyson Street,Kensington,3031,Hip,763.6451066172492
151-165 Franklin Street,Melbourne (CBD),3000,Flat,763.6451066172492
151-165 Franklin Street,Melbourne (CBD),3000,Flat,763.6451066172492
151-165 Franklin Street,Melbourne (CBD),3000,Flat,763.6451066172492
151-165 Franklin Street,Melbourne (CBD),3000,Flat,763.6451066172492
7 Reynolds Lane,Kensington,3031,Gable,763.6451066172492
7 Reynolds Lane,Kensington,3031,Gable,229.5824787129435
155-157 Stockmans Way,Kensington,3031,Flat,229.5824787129435
155-157 Stockmans Way,Kensington,3031,Flat,705.9577599806801
235 Rathdowne Street,Carlton,3053,Hip,705.9577599806801
119 Leopold Street,South Yarra,3141,Hip,695.1955701014851
119 Leopold Street,South Yarra,3141,Hip,695.1955701014851
49-51 Dryburgh Street,West Melbourne (Residential),3003,Flat,736.5499903705926
49-51 Dryburgh Street,West Melbourne (Residential),3003,Flat,736.5499903705926
49-51 Dryburgh Street,West Melbourne (Residential),3003,Flat,763.6451066172492
49-51 Dryburgh Street,West Melbourne (Residential),3003,Flat,763.6451066172492
121 Dryburgh Street,North Melbourne,3051,Gable,763.6451066172492
61 The Ridgeway,Kensington,3031,Flat,763.6451066172492
61 The Ridgeway,Kensington,3031,Flat,720.780811073536
699 Spencer Street,West Melbourne (Residential),3003,Hip,720.780811073536
699 Spencer Street,West Melbourne (Residential),3003,Hip,763.6451066172492
The Bank Apartments 269-283 City Road,Southbank,3006,Flat,763.6451066172492
269-283 City Road,Southbank,3006,Flat,763.6451066172492
The Bank Apartments 269-283 City Road,Southbank,3006,Flat,474.4017434721708
269-283 City Road,Southbank,3006,Flat,474.4017434721708
The Bank Apartments 269-283 City Road,Southbank,3006,Flat,430.6292550606545
269-283 City Road,Southbank,3006,Flat,430.6292550606545
204 Capel Street,North Melbourne,3051,Flat,763.6451066172492
204 Capel Street,North Melbourne,3051,Flat,763.6451066172492
1B Bayswater Road,Kensington,3031,Gable,45.16526172584273
"Unit 1, 1B Bayswater Road",Kensington,3031,Gable,763.6451066172492
20 McCracken Street,Kensington,3031,Hip,763.6451066172492
20 McCracken Street,Kensington,3031,Hip,473.8504616394689
37-47 Rosslyn Street,West Melbourne (Residential),3003,Flat,473.8504616394689
37-47 Rosslyn Street,West Melbourne (Residential),3003,Flat,17.713729566495488
37-47 Rosslyn Street,West Melbourne (Residential),3003,Flat,17.713729566495488
