id,common_name,scientific_name,dimensions,depth_water_requirement,volume_water_requirement,watering_general_benchmark,plant_anatomy,cycle,watering,sunlight,default_image,original_url,watering_guide
5706,Venus' slipper,['Paphiopedilum (group)'],"{'type': None, 'min_value': 0.25, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}",[],perennial,average,['part sun/part shade'],"{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5706_paphiopedilum_group/og/Paphiopedilum_cultivar_1001_Orchids.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5706_paphiopedilum_group/regular/Paphiopedilum_cultivar_1001_Orchids.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5706_paphiopedilum_group/medium/Paphiopedilum_cultivar_1001_Orchids.jpg', 'small_url': 'https://perenual.com/storage/species_image/5706_paphiopedilum_group/small/Paphiopedilum_cultivar_1001_Orchids.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5706_paphiopedilum_group/thumbnail/Paphiopedilum_cultivar_1001_Orchids.jpg'}",https://perenual.com/storage/species_image/5706_paphiopedilum_group/og/Paphiopedilum_cultivar_1001_Orchids.jpg,This plant generally waters 7-10 times per day
5726,passion flower,"[""Passiflora 'Incense'""]","{'type': None, 'min_value': 6, 'max_value': 10, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '2-3', 'unit': 'days'}",[],perennial,average,"['full sun', 'part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5726_passiflora_incense/og/2560px-Passiflore_officinale_28Passiflora_incarnata29.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5726_passiflora_incense/regular/2560px-Passiflore_officinale_28Passiflora_incarnata29.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5726_passiflora_incense/medium/2560px-Passiflore_officinale_28Passiflora_incarnata29.jpg', 'small_url': 'https://perenual.com/storage/species_image/5726_passiflora_incense/small/2560px-Passiflore_officinale_28Passiflora_incarnata29.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5726_passiflora_incense/thumbnail/2560px-Passiflore_officinale_28Passiflora_incarnata29.jpg'}",https://perenual.com/storage/species_image/5726_passiflora_incense/og/2560px-Passiflore_officinale_28Passiflora_incarnata29.jpg,This plant generally waters 2-3 times per day
5736,regal geranium,['Pelargonium domesticum'],"{'type': None, 'min_value': 1, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5736_pelargonium_domesticum/og/25081941305_b75531a96a_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5736_pelargonium_domesticum/regular/25081941305_b75531a96a_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5736_pelargonium_domesticum/medium/25081941305_b75531a96a_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5736_pelargonium_domesticum/small/25081941305_b75531a96a_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5736_pelargonium_domesticum/thumbnail/25081941305_b75531a96a_b.jpg'}",https://perenual.com/storage/species_image/5736_pelargonium_domesticum/og/25081941305_b75531a96a_b.jpg,This plant generally waters 7-10 times per day
5737,zonal geranium,['Pelargonium hortorum'],"{'type': None, 'min_value': 1, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5737_pelargonium_hortorum/og/14907961041_4d724703d9_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5737_pelargonium_hortorum/regular/14907961041_4d724703d9_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5737_pelargonium_hortorum/medium/14907961041_4d724703d9_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5737_pelargonium_hortorum/small/14907961041_4d724703d9_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5737_pelargonium_hortorum/thumbnail/14907961041_4d724703d9_b.jpg'}",https://perenual.com/storage/species_image/5737_pelargonium_hortorum/og/14907961041_4d724703d9_b.jpg,This plant generally waters 2-3 times per day
5738,ivyleaf geranium,['Pelargonium peltatum'],"{'type': None, 'min_value': 1, 'max_value': 2, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'flowers', 'color': ['bright-red']}, {'part': 'stamens', 'color': ['red']}, {'part': 'sepals', 'color': ['burgundy']}, {'part': 'stems', 'color': ['burgundy']}]",herbaceous perennial,average,"['full sun', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5738_pelargonium_peltatum/og/35672246085_623e1d8f2b_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5738_pelargonium_peltatum/regular/35672246085_623e1d8f2b_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5738_pelargonium_peltatum/medium/35672246085_623e1d8f2b_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5738_pelargonium_peltatum/small/35672246085_623e1d8f2b_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5738_pelargonium_peltatum/thumbnail/35672246085_623e1d8f2b_b.jpg'}",https://perenual.com/storage/species_image/5738_pelargonium_peltatum/og/35672246085_623e1d8f2b_b.jpg,This plant generally waters 7-10 times per day
5739,scented-leaved geranium,['Pelargonium (scented-leaved group)'],"{'type': None, 'min_value': 1, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],herbaceous perennial,frequent,"['full sun', 'part shade']","{'license': 44, 'license_name': 'Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/4.0/', 'original_url': 'https://perenual.com/storage/species_image/5739_pelargonium_scented-leaved_group/og/ee07f394c7e26ab39fd172d962748bec546d993b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5739_pelargonium_scented-leaved_group/regular/ee07f394c7e26ab39fd172d962748bec546d993b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5739_pelargonium_scented-leaved_group/medium/ee07f394c7e26ab39fd172d962748bec546d993b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5739_pelargonium_scented-leaved_group/small/ee07f394c7e26ab39fd172d962748bec546d993b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5739_pelargonium_scented-leaved_group/thumbnail/ee07f394c7e26ab39fd172d962748bec546d993b.jpg'}",https://perenual.com/storage/species_image/5739_pelargonium_scented-leaved_group/og/ee07f394c7e26ab39fd172d962748bec546d993b.jpg,This plant generally waters 2-3 times per day
5740,button fern,['Pellaea rotundifolia'],"{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '2-3', 'unit': 'days'}",[],perennial,minimum,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5740_pellaea_rotundifolia/og/Pellaea_rotundifolia2C_Christchurch_Botanic_Gardens2C_New_Zealand_28.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5740_pellaea_rotundifolia/regular/Pellaea_rotundifolia2C_Christchurch_Botanic_Gardens2C_New_Zealand_28.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5740_pellaea_rotundifolia/medium/Pellaea_rotundifolia2C_Christchurch_Botanic_Gardens2C_New_Zealand_28.jpg', 'small_url': 'https://perenual.com/storage/species_image/5740_pellaea_rotundifolia/small/Pellaea_rotundifolia2C_Christchurch_Botanic_Gardens2C_New_Zealand_28.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5740_pellaea_rotundifolia/thumbnail/Pellaea_rotundifolia2C_Christchurch_Botanic_Gardens2C_New_Zealand_28.jpg'}",https://perenual.com/storage/species_image/5740_pellaea_rotundifolia/og/Pellaea_rotundifolia2C_Christchurch_Botanic_Gardens2C_New_Zealand_28.jpg,This plant generally waters 2-3 times per day
5741,trailing watermelon begonia,['Pellionia repens'],"{'type': None, 'min_value': 0.25, 'max_value': 0.5, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5741_pellionia_repens/og/Pellionia_repens_2006.05.27_13.41.40-p5270039.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5741_pellionia_repens/regular/Pellionia_repens_2006.05.27_13.41.40-p5270039.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5741_pellionia_repens/medium/Pellionia_repens_2006.05.27_13.41.40-p5270039.jpg', 'small_url': 'https://perenual.com/storage/species_image/5741_pellionia_repens/small/Pellionia_repens_2006.05.27_13.41.40-p5270039.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5741_pellionia_repens/thumbnail/Pellionia_repens_2006.05.27_13.41.40-p5270039.jpg'}",https://perenual.com/storage/species_image/5741_pellionia_repens/og/Pellionia_repens_2006.05.27_13.41.40-p5270039.jpg,This plant generally waters 7-10 times per day
5806,watermelon peperomia,['Peperomia argyreia'],"{'type': None, 'min_value': 0.5, 'max_value': 0.75, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'leaves', 'color': ['silver-green-striped']}, {'part': 'stems', 'color': ['red']}]",herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5806_peperomia_argyreia/og/8453922692_b5bbf26ce8_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5806_peperomia_argyreia/regular/8453922692_b5bbf26ce8_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5806_peperomia_argyreia/medium/8453922692_b5bbf26ce8_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5806_peperomia_argyreia/small/8453922692_b5bbf26ce8_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5806_peperomia_argyreia/thumbnail/8453922692_b5bbf26ce8_b.jpg'}",https://perenual.com/storage/species_image/5806_peperomia_argyreia/og/8453922692_b5bbf26ce8_b.jpg,This plant generally waters 7-10 times per day
5807,emerald ripple pepper,['Peperomia caperata'],"{'type': None, 'min_value': 0.5, 'max_value': 0.75, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'flowers', 'color': ['white']}, {'part': 'stems', 'color': ['gray-red']}, {'part': 'leaves', 'color': ['silver-green']}]",herbaceous perennial,average,"['part sun/part shade', 'full sun']","{'license': 5, 'license_name': 'Attribution-ShareAlike License', 'license_url': 'https://creativecommons.org/licenses/by-sa/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5807_peperomia_caperata/og/7014379161_3bb7abfd00_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5807_peperomia_caperata/regular/7014379161_3bb7abfd00_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5807_peperomia_caperata/medium/7014379161_3bb7abfd00_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5807_peperomia_caperata/small/7014379161_3bb7abfd00_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5807_peperomia_caperata/thumbnail/7014379161_3bb7abfd00_b.jpg'}",https://perenual.com/storage/species_image/5807_peperomia_caperata/og/7014379161_3bb7abfd00_b.jpg,This plant generally waters 7-10 times per day
5808,baby rubber plant,['Peperomia obtusifolia'],"{'type': None, 'min_value': 0.5, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'leaves', 'color': ['green']}, {'part': 'petioles', 'color': ['reddish-green', 'purplish-green']}]",herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5808_peperomia_obtusifolia/og/51191210278_2b58c66af0_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5808_peperomia_obtusifolia/regular/51191210278_2b58c66af0_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5808_peperomia_obtusifolia/medium/51191210278_2b58c66af0_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5808_peperomia_obtusifolia/small/51191210278_2b58c66af0_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5808_peperomia_obtusifolia/thumbnail/51191210278_2b58c66af0_b.jpg'}",https://perenual.com/storage/species_image/5808_peperomia_obtusifolia/og/51191210278_2b58c66af0_b.jpg,This plant generally waters 7-10 times per day
5810,florist's cineraria,['Pericallis hybrida'],"{'type': None, 'min_value': 0.75, 'max_value': 1, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': None, 'unit': 'days'}",[],herbaceous perennial,average,"['full sun', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5810_pericallis_hybrida/og/2058070328_c3e74f89e5_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5810_pericallis_hybrida/regular/2058070328_c3e74f89e5_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5810_pericallis_hybrida/medium/2058070328_c3e74f89e5_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5810_pericallis_hybrida/small/2058070328_c3e74f89e5_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5810_pericallis_hybrida/thumbnail/2058070328_c3e74f89e5_b.jpg'}",https://perenual.com/storage/species_image/5810_pericallis_hybrida/og/2058070328_c3e74f89e5_b.jpg,This plant generally waters 7-10 times per day
5836,orchid,['Phaius (group)'],"{'type': None, 'min_value': 1, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}","[{'part': 'flowers', 'color': ['purple-white']}, {'part': 'sepals', 'color': ['copper-brown']}, {'part': 'stems', 'color': ['green']}, {'part': 'petioles', 'color': ['white']}]",perennial,average,['part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5836_phaius_group/og/7182438174_911811fe52_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5836_phaius_group/regular/7182438174_911811fe52_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5836_phaius_group/medium/7182438174_911811fe52_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5836_phaius_group/small/7182438174_911811fe52_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5836_phaius_group/thumbnail/7182438174_911811fe52_b.jpg'}",https://perenual.com/storage/species_image/5836_phaius_group/og/7182438174_911811fe52_b.jpg,This plant generally waters 7-10 times per day
5837,moth orchid,['Phalaenopsis (group)'],"{'type': None, 'min_value': 0.75, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'flower', 'color': ['purple-white-yellow']}]",perennial,average,['part sun/part shade'],"{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5837_phalaenopsis_group/og/21630008162_7660439696_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5837_phalaenopsis_group/regular/21630008162_7660439696_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5837_phalaenopsis_group/medium/21630008162_7660439696_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5837_phalaenopsis_group/small/21630008162_7660439696_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5837_phalaenopsis_group/thumbnail/21630008162_7660439696_b.jpg'}",https://perenual.com/storage/species_image/5837_phalaenopsis_group/og/21630008162_7660439696_b.jpg,This plant generally waters 7-10 times per day
5868,horsehead philodendron,['Philodendron bipinnatifidum'],"{'type': None, 'min_value': 10, 'max_value': 15, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'leaves', 'color': ['yellow-green']}, {'part': 'midribs', 'color': ['green']}]",perennial,average,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/5868_philodendron_bipinnatifidum/og/24251882664_c75285a823_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5868_philodendron_bipinnatifidum/regular/24251882664_c75285a823_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5868_philodendron_bipinnatifidum/medium/24251882664_c75285a823_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/5868_philodendron_bipinnatifidum/small/24251882664_c75285a823_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5868_philodendron_bipinnatifidum/thumbnail/24251882664_c75285a823_b.jpg'}",https://perenual.com/storage/species_image/5868_philodendron_bipinnatifidum/og/24251882664_c75285a823_b.jpg,This plant generally waters 7-10 times per day
5869,vilevine,['Philodendron hederaceum'],"{'type': None, 'min_value': 10, 'max_value': 20, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}",[],perennial,minimum,"['filtered shade', 'full shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5869_philodendron_hederaceum/og/Philodendron_hederaceum_var._kirkbridei_Leaves.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5869_philodendron_hederaceum/regular/Philodendron_hederaceum_var._kirkbridei_Leaves.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5869_philodendron_hederaceum/medium/Philodendron_hederaceum_var._kirkbridei_Leaves.jpg', 'small_url': 'https://perenual.com/storage/species_image/5869_philodendron_hederaceum/small/Philodendron_hederaceum_var._kirkbridei_Leaves.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5869_philodendron_hederaceum/thumbnail/Philodendron_hederaceum_var._kirkbridei_Leaves.jpg'}",https://perenual.com/storage/species_image/5869_philodendron_hederaceum/og/Philodendron_hederaceum_var._kirkbridei_Leaves.jpg,This plant generally waters 7-10 times per day
5870,philodendron,"[""Philodendron 'Pink Princess'""]","{'type': None, 'min_value': 3, 'max_value': 4, 'unit': 'feet'}","{'unit': 'inches', 'value': '2'}",[],"{'value': '7-10', 'unit': 'days'}",[],herbaceous perennial,average,['part sun/part shade'],"{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5870_philodendron_pink_princess/og/Arum_Family_-_Araceae_28307331228829_28329.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5870_philodendron_pink_princess/regular/Arum_Family_-_Araceae_28307331228829_28329.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5870_philodendron_pink_princess/medium/Arum_Family_-_Araceae_28307331228829_28329.jpg', 'small_url': 'https://perenual.com/storage/species_image/5870_philodendron_pink_princess/small/Arum_Family_-_Araceae_28307331228829_28329.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5870_philodendron_pink_princess/thumbnail/Arum_Family_-_Araceae_28307331228829_28329.jpg'}",https://perenual.com/storage/species_image/5870_philodendron_pink_princess/og/Arum_Family_-_Araceae_28307331228829_28329.jpg,This plant generally waters 7-10 times per day
5871,philodendron,"[""Philodendron 'Winterbourn' XANADU""]","{'type': None, 'min_value': 3, 'max_value': 4, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}",[],herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 45, 'license_name': 'Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0)', 'license_url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en', 'original_url': 'https://perenual.com/storage/species_image/5871_philodendron_winterbourn_xanadu/og/Philodendron_xanadu_AK1.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5871_philodendron_winterbourn_xanadu/regular/Philodendron_xanadu_AK1.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5871_philodendron_winterbourn_xanadu/medium/Philodendron_xanadu_AK1.jpg', 'small_url': 'https://perenual.com/storage/species_image/5871_philodendron_winterbourn_xanadu/small/Philodendron_xanadu_AK1.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5871_philodendron_winterbourn_xanadu/thumbnail/Philodendron_xanadu_AK1.jpg'}",https://perenual.com/storage/species_image/5871_philodendron_winterbourn_xanadu/og/Philodendron_xanadu_AK1.jpg,This plant generally waters 7-10 times per day
5950,orchid,['Phragmipedium (group)'],"{'type': None, 'min_value': 0.75, 'max_value': 3, 'unit': 'feet'}",[],[],"{'value': None, 'unit': 'days'}",[],perennial,average,['part sun/part shade'],"{'license': 451, 'license_name': 'CC0 1.0 Universal (CC0 1.0) Public Domain Dedication', 'license_url': 'https://creativecommons.org/publicdomain/zero/1.0/', 'original_url': 'https://perenual.com/storage/species_image/5950_phragmipedium_group/og/pexels-photo-12701186.jpg', 'regular_url': 'https://perenual.com/storage/species_image/5950_phragmipedium_group/regular/pexels-photo-12701186.jpg', 'medium_url': 'https://perenual.com/storage/species_image/5950_phragmipedium_group/medium/pexels-photo-12701186.jpg', 'small_url': 'https://perenual.com/storage/species_image/5950_phragmipedium_group/small/pexels-photo-12701186.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/5950_phragmipedium_group/thumbnail/pexels-photo-12701186.jpg'}",https://perenual.com/storage/species_image/5950_phragmipedium_group/og/pexels-photo-12701186.jpg,This plant generally waters 7-10 times per day
6068,aluminum plant,['Pilea cadierei'],"{'type': None, 'min_value': 0.75, 'max_value': 1, 'unit': 'feet'}",[],[],"{'value': '7-10', 'unit': 'days'}","[{'part': 'leaves', 'color': ['white-green', 'silver-green']}, {'part': 'stalks', 'color': ['pink', 'green']}]",herbaceous perennial,average,"['part shade', 'part sun/part shade']","{'license': 4, 'license_name': 'Attribution License', 'license_url': 'https://creativecommons.org/licenses/by/2.0/', 'original_url': 'https://perenual.com/storage/species_image/6068_pilea_cadierei/og/30995990586_28c3fe9718_b.jpg', 'regular_url': 'https://perenual.com/storage/species_image/6068_pilea_cadierei/regular/30995990586_28c3fe9718_b.jpg', 'medium_url': 'https://perenual.com/storage/species_image/6068_pilea_cadierei/medium/30995990586_28c3fe9718_b.jpg', 'small_url': 'https://perenual.com/storage/species_image/6068_pilea_cadierei/small/30995990586_28c3fe9718_b.jpg', 'thumbnail': 'https://perenual.com/storage/species_image/6068_pilea_cadierei/thumbnail/30995990586_28c3fe9718_b.jpg'}",https://perenual.com/storage/species_image/6068_pilea_cadierei/og/30995990586_28c3fe9718_b.jpg,This plant generally waters 7-10 times per day
